game_number,player,start_pos,direction,word,score
9,player 3,"(9, 3)",across,bryżwi,10
9,player 4,"(2, 12)",down,cmoki,9
9,player 1,"(5, 8)",across,as,1
9,player 2,"(8, 3)",down,abaj,11
9,player 3,"(11, 0)",across,zwija,4
9,player 4,"(9, 7)",down,we,1
9,player 1,"(3, 4)",across,ozłaa,5
9,player 2,"(2, 4)",down,zośk,13
9,player 3,"(6, 10)",across,gzic,6
9,player 4,"(4, 3)",across,eś,1
9,player 1,"(8, 1)",across,sra,2
9,player 2,"(11, 1)",down,wok,6
9,player 3,"(5, 1)",down,newse,4
9,player 4,"(5, 0)",across,in,1
9,player 1,"(2, 1)",across,blaz,8
9,player 2,"(14, 0)",across,finoi,27
9,player 3,"(0, 2)",down,tild,5
9,player 4,"(1, 9)",down,my,2
9,player 1,"(0, 1)",across,streg,6
9,player 2,"(6, 13)",down,chudeuza,78
9,player 3,"(13, 9)",across,rywua,7
9,player 4,"(0, 8)",across,loop,6
9,player 1,"(7, 0)",across,iw,3
9,player 2,"(2, 7)",across,any,0
9,player 4,"(12, 1)",across,on,2
9,player 4,"(11, 4)",down,as,1
9,player 1,"(13, 4)",across,tó,7
10,player 1,"(7, 8)",across,in,2
10,player 1,"(6, 8)",down,fil,7
10,player 2,"(6, 8)",down,fils,1
10,player 3,"(6, 7)",across,afinue,6
10,player 4,"(9, 7)",across,as,0
10,player 1,"(9, 6)",across,zaspom,6
10,player 2,"(3, 11)",down,hoduj,15
10,player 3,"(8, 10)",down,nożyk,15
10,player 4,"(11, 7)",across,goły,7
10,player 1,"(3, 10)",across,mh,2
10,player 2,"(12, 10)",across,kpć,14
10,player 3,"(5, 4)",across,wiła,6
10,player 4,"(5, 4)",down,wan,2
10,player 1,"(5, 2)",across,cewiła,3
10,player 2,"(4, 9)",across,shot,9
10,player 3,"(1, 2)",down,brance,8
10,player 4,"(4, 1)",across,in,1
10,player 1,"(1, 0)",across,erb,4
10,player 2,"(0, 0)",down,cery,15
10,player 3,"(1, 6)",down,odmył,7
10,player 4,"(1, 4)",across,klon,5
10,player 1,"(0, 7)",across,iw,6
10,player 2,"(6, 1)",down,wijąe,11
10,player 3,"(7, 3)",down,obęd,11
10,player 4,"(3, 2)",across,aa,3
10,player 2,"(10, 4)",down,okap,7
10,player 3,"(12, 1)",across,zezai,5
10,player 4,"(8, 0)",across,aj,1
10,player 1,"(3, 5)",across,tmz,3
10,player 2,"(1, 10)",down,yamh,3
10,player 4,"(2, 9)",across,aa,1
10,player 1,"(9, 7)",down,algi,3
10,player 4,"(6, 0)",across,ewe,1
10,player 1,"(12, 2)",down,eś,5
10,player 4,"(1, 4)",down,ku,3
10,player 4,"(10, 0)",across,we,1
11,player 1,"(7, 8)",across,as,1
11,player 1,"(7, 7)",across,maszy,10
11,player 2,"(7, 10)",down,zlecić,14
11,player 3,"(11, 6)",across,urabimy,16
11,player 4,"(10, 7)",down,gres,5
11,player 1,"(9, 9)",across,peakw,6
11,player 2,"(2, 7)",down,odezom,6
11,player 3,"(4, 0)",across,skarciłe,63
11,player 4,"(2, 6)",across,do,2
11,player 1,"(3, 7)",across,dziec,9
11,player 2,"(1, 1)",down,aleksji,18
11,player 3,"(13, 2)",across,katowsu,10
