player_1_score,player_2_score,player_3_score,player_4_score
76,136,40,122
83,50,116,73
43,88,48,124
82,48,164,94
100,56,50,143
113,66,103,64
53,70,77,50
60,59,121,114
60,44,66,70
64,46,120,57
77,46,201,56
99,75,128,50
51,105,58,70
83,61,103,114
29,168,138,47
53,131,64,61
66,108,65,79
87,65,72,40
53,77,56,56
60,120,78,159
58,68,100,79
71,67,62,53
79,70,50,65
53,65,137,40
102,45,68,73
123,49,45,118
54,105,38,69
66,57,107,104
64,46,99,92
69,45,74,49
46,129,82,67
74,96,66,46
47,132,37,73
55,74,120,49
64,70,49,73
61,49,109,52
53,71,70,67
74,70,50,65
54,83,62,68
30,48,164,54
62,44,57,123
142,43,69,47
78,74,56,39
104,49,80,66
55,45,73,69
207,48,51,38
56,75,114,49
59,54,75,70
86,38,55,93
118,101,43,44
68,80,54,46
81,52,118,57
63,94,58,70
119,54,62,48
52,65,129,65
78,57,109,55
57,56,66,82
66,63,44,62
118,67,47,53
81,39,131,60
97,57,32,82
72,108,61,62
65,88,40,71
48,68,72,48
73,49,54,66
83,79,64,42
41,104,53,35
69,49,81,109
76,62,100,81
163,55,73,36
85,58,97,101
54,44,173,75
50,62,48,71
83,66,51,42
65,85,55,81
53,47,78,55
50,50,59,85
74,49,75,58
44,83,117,64
50,40,132,109
55,114,65,108
85,55,58,69
50,85,60,106
77,44,78,119
63,49,42,82
132,156,63,60
60,187,47,111
47,107,77,38
54,102,73,147
102,59,85,55
57,67,50,113
52,92,85,60
97,52,58,77
92,52,80,59
44,118,53,66
121,60,61,59
48,54,120,73
147,109,78,50
67,38,117,74
50,60,81,108
80,66,74,58
150,50,127,44
115,60,53,64
64,62,80,64
112,46,48,117
76,53,41,56
54,81,117,158
50,53,71,63
39,55,49,90
105,45,60,94
29,122,105,138
49,79,83,64
111,37,50,91
167,44,67,48
34,62,71,60
46,37,85,53
51,48,72,94
68,67,64,61
69,73,69,53
56,36,105,72
83,45,110,70
156,46,99,65
69,69,107,113
45,56,63,105
97,44,33,75
58,97,66,55
130,61,115,62
49,38,156,74
58,37,64,69
60,59,70,55
53,109,114,128
68,37,125,43
58,52,91,131
104,47,148,70
50,57,80,54
53,54,79,64
64,42,129,112
100,102,58,53
52,93,43,47
76,46,135,119
93,101,82,142
86,63,42,59
44,123,82,71
53,84,49,76
57,80,41,105
88,123,50,64
51,63,91,85
48,57,78,45
55,44,70,79
72,46,63,41
63,58,62,111
27,41,120,53
75,89,56,91
126,132,121,82
66,68,62,50
46,56,138,42
67,152,56,111
85,57,112,53
72,91,46,52
123,56,67,58
47,106,102,78
45,53,202,66
74,90,87,64
56,41,98,119
55,34,74,135
87,59,69,119
66,156,63,59
75,55,91,43
52,67,80,89
73,58,53,65
86,61,48,60
54,50,81,56
99,88,56,89
93,51,64,46
65,70,74,52
86,142,69,51
51,54,37,115
67,66,44,75
52,112,68,60
43,53,90,56
58,40,60,139
68,67,56,44
91,97,71,63
62,47,96,71
55,107,55,89
104,46,66,50
39,120,66,61
64,56,87,41
40,45,118,95
98,51,154,63
103,94,71,55
47,56,81,79
63,38,61,81
77,64,97,59
68,72,114,53
58,53,91,96
72,47,37,74
102,59,65,68
75,86,47,47
50,56,59,72
97,42,67,65
135,61,49,56
65,94,55,50
73,36,90,71
69,44,74,86
62,57,69,72
48,51,71,67
63,40,189,44
57,59,58,56
104,54,44,57
45,173,64,57
64,103,64,115
38,57,39,109
73,178,70,52
50,62,108,59
50,57,104,46
123,78,72,44
90,110,45,74
61,129,45,58
68,55,86,75
45,51,43,87
63,60,73,58
50,61,75,95
49,60,136,57
54,64,66,76
85,40,95,56
73,77,54,47
42,51,141,119
64,45,52,78
65,142,64,50
41,116,102,56
56,101,84,109
69,55,50,101
82,70,54,69
103,44,94,67
47,37,118,46
79,108,52,152
85,43,56,54
58,61,121,69
144,60,158,54
130,47,69,74
106,55,62,51
117,67,77,45
101,59,114,62
62,53,50,100
54,65,53,75
48,58,81,55
58,67,80,116
111,54,54,115
212,53,64,47
67,64,84,61
54,52,76,64
51,55,38,168
125,68,49,67
61,58,90,112
69,63,73,55
61,41,57,154
64,117,94,99
116,126,80,49
46,74,89,88
60,39,75,71
79,50,58,71
65,81,45,43
52,100,161,62
52,39,56,99
81,80,42,79
67,70,93,57
65,52,78,59
55,60,51,157
73,101,49,68
82,108,63,55
70,44,75,83
72,51,48,148
66,97,97,43
69,68,58,55
45,48,81,77
101,48,42,80
80,144,53,52
42,68,121,50
50,41,108,65
81,55,98,83
97,105,97,50
43,120,62,70
115,49,80,57
57,60,57,96
104,47,48,76
57,67,68,43
50,67,79,53
66,54,41,91
124,46,68,61
59,79,70,67
69,37,101,113
59,52,71,130
42,65,119,43
59,59,65,66
80,34,82,91
56,43,42,97
83,39,47,75
51,193,74,39
64,60,59,129
125,121,61,75
83,47,105,187
56,98,68,97
71,30,70,147
66,63,54,178
59,118,43,63
57,69,45,61
73,56,63,59
64,65,73,66
79,57,71,33
66,132,85,50
76,36,93,116
57,102,84,69
87,97,72,60
49,90,53,51
40,49,83,45
126,54,51,116
81,68,81,63
46,67,104,52
61,47,108,52
68,59,50,85
68,72,40,60
160,66,69,50
49,36,79,50
66,44,61,68
78,116,62,47
152,102,71,65
53,48,115,109
60,54,110,99
89,83,105,39
55,58,61,117
67,102,70,81
75,112,58,65
78,127,112,62
49,70,53,112
76,52,108,83
73,64,48,73
92,59,63,36
53,91,82,40
66,127,74,56
64,50,48,121
94,66,55,33
55,190,81,58
35,77,58,52
68,57,68,100
72,75,49,105
101,73,58,108
63,63,114,70
67,51,156,66
67,42,79,71
60,66,63,67
69,50,87,58
62,39,65,133
87,50,77,42
36,63,58,64
99,45,114,67
49,41,43,92
86,68,107,48
54,125,71,52
77,87,63,162
64,46,121,106
86,49,69,43
42,62,76,115
55,138,66,57
53,81,124,75
100,58,60,44
98,92,57,69
78,68,119,51
66,53,64,133
46,164,80,67
128,69,51,41
70,59,46,66
47,116,57,82
79,63,59,111
66,60,45,79
125,90,82,85
63,67,56,80
100,61,100,56
63,202,62,113
56,49,88,120
62,49,93,128
93,38,73,61
64,171,68,55
46,51,62,137
65,52,66,71
51,104,62,51
48,96,44,32
61,51,84,155
72,64,103,70
141,55,45,33
68,124,91,52
62,54,59,51
102,56,78,129
124,46,111,34
47,123,42,114
53,59,90,73
85,43,58,191
153,67,41,40
46,127,125,115
60,50,191,59
175,55,55,58
90,111,84,39
45,85,176,65
103,58,68,62
59,54,37,80
67,49,32,52
50,83,70,62
59,96,99,58
43,45,108,90
61,137,139,48
56,69,56,54
101,58,110,50
88,62,60,78
80,59,51,65
29,81,61,56
252,54,68,49
116,85,55,130
75,72,53,67
63,72,119,111
81,52,108,69
63,58,52,77
84,117,68,132
70,63,76,51
63,65,78,48
56,31,69,149
68,65,46,58
107,64,67,58
53,42,81,65
52,81,43,108
92,49,83,68
59,85,108,61
44,52,60,61
71,53,97,76
92,114,96,51
83,64,127,93
65,48,135,56
54,76,49,102
67,113,60,97
63,54,65,52
71,56,87,107
76,54,49,99
96,89,58,50
47,82,51,51
45,45,211,62
74,46,61,75
78,87,60,67
157,73,36,46
52,106,83,71
107,66,49,111
143,52,60,117
70,62,82,51
61,34,162,64
62,44,157,62
101,64,43,60
151,134,69,48
61,54,87,136
58,69,59,136
80,52,83,56
79,65,69,48
73,49,148,59
96,62,119,50
65,52,76,52
45,73,47,78
68,55,74,58
64,56,45,76
83,110,62,55
65,125,58,63
74,64,124,47
67,65,45,75
73,57,70,47
82,61,51,30
55,96,49,95
80,100,57,67
163,48,52,79
34,82,70,77
49,40,153,55
65,43,61,86
133,48,64,63
80,71,54,66
103,75,85,59
66,71,40,82
66,47,61,58
66,81,40,108
45,68,122,64
77,47,63,91
63,46,61,92
98,109,49,44
72,48,138,59
58,49,79,186
93,53,51,55
110,68,57,59
58,41,142,58
79,62,45,117
70,117,55,70
91,76,37,53
53,59,135,99
126,45,63,69
86,43,72,50
46,45,79,69
65,61,113,49
54,46,74,89
87,61,54,78
70,65,105,84
124,48,132,74
74,61,66,90
71,105,69,42
95,85,89,68
49,59,76,71
47,77,70,137
101,46,104,53
66,70,137,61
65,49,127,66
72,75,54,87
83,60,72,57
61,75,95,54
55,55,73,53
62,60,126,76
85,91,40,55
63,117,61,44
58,66,80,54
90,63,32,74
66,51,78,125
56,97,47,97
48,51,163,53
62,67,45,80
96,42,42,49
48,64,57,64
58,45,78,86
53,61,43,93
72,114,70,43
62,98,53,58
43,100,140,74
60,56,202,83
113,85,49,66
74,72,80,63
126,104,66,63
56,46,113,91
68,56,47,127
68,87,110,49
50,56,136,124
54,46,43,112
83,121,65,72
93,62,58,87
44,45,138,80
59,49,47,75
84,62,51,50
41,91,79,56
45,65,108,92
69,48,62,95
41,66,53,72
69,73,79,53
46,114,135,70
104,53,64,80
82,52,48,71
107,87,101,56
49,56,92,63
50,45,61,91
83,118,101,56
52,91,50,58
54,64,94,104
65,53,72,96
139,59,68,83
112,112,61,63
148,73,115,45
124,44,61,83
59,104,89,35
77,89,51,57
65,59,96,49
103,125,55,69
173,99,63,46
73,73,57,81
47,50,79,118
58,61,64,123
58,44,68,53
70,66,62,71
54,69,85,44
48,62,175,148
81,39,74,117
43,94,65,56
46,59,179,60
49,63,53,56
137,64,67,58
51,92,64,41
101,45,72,110
46,48,51,133
71,43,65,57
48,88,55,67
53,45,69,124
52,70,50,91
101,165,63,51
39,169,63,157
52,42,130,118
51,65,65,117
73,51,61,111
70,49,85,101
71,81,86,119
71,61,54,67
114,65,58,100
68,63,52,64
54,53,81,63
69,42,110,92
86,175,43,57
64,122,76,74
48,54,139,44
41,45,64,75
106,59,50,97
64,65,73,122
71,54,83,54
54,52,88,73
194,55,57,64
44,85,74,73
69,107,114,94
111,59,88,151
77,64,43,39
50,119,68,41
57,103,103,53
124,48,45,76
51,72,49,50
157,116,47,48
34,72,129,60
53,75,41,99
47,96,63,44
71,79,76,59
57,63,86,52
84,91,49,81
153,37,44,55
48,83,59,66
46,44,101,81
115,48,59,90
205,43,63,46
83,70,114,112
60,41,102,60
71,49,46,73
80,55,64,45
66,81,73,53
60,57,141,56
62,56,54,107
142,65,65,40
135,101,42,54
104,119,86,78
168,60,47,142
79,85,52,113
55,94,82,59
69,38,82,93
45,61,59,70
71,36,52,139
67,76,102,70
53,45,91,91
78,56,42,208
151,52,64,89
120,117,66,83
60,59,72,67
49,61,47,139
75,64,46,61
45,119,35,127
51,42,71,64
107,57,55,86
29,177,115,98
53,105,73,68
68,53,114,73
69,58,56,84
71,51,69,72
61,61,62,70
62,47,69,65
56,50,55,80
71,111,73,61
55,56,49,95
68,73,80,58
70,45,46,89
129,65,115,50
27,78,41,52
62,52,60,64
73,58,73,44
88,40,45,54
44,90,56,117
58,55,97,55
113,82,58,142
61,82,59,73
38,81,46,46
39,91,114,54
37,106,58,93
75,46,82,66
57,89,72,49
32,43,98,63
63,119,46,63
172,81,50,100
49,54,125,94
82,97,77,48
49,194,113,82
69,52,46,87
64,63,61,71
52,45,83,102
111,116,42,61
81,67,72,58
122,62,141,60
59,70,83,45
72,47,58,54
113,52,90,53
99,65,58,55
62,64,116,85
56,53,41,152
111,66,78,41
59,66,66,51
36,39,101,114
59,60,45,86
75,45,54,44
60,75,59,76
47,55,79,58
70,48,53,89
88,50,74,53
54,81,111,77
110,72,73,62
81,107,78,83
134,51,38,40
49,81,71,100
58,61,92,51
56,68,43,64
82,51,64,33
55,117,59,59
60,44,90,56
76,53,42,73
125,46,59,47
124,69,53,37
58,65,73,168
68,58,57,102
64,131,70,47
147,108,60,71
60,50,134,49
77,42,55,78
89,48,102,54
59,107,56,102
62,66,52,62
77,48,49,85
92,105,56,45
51,124,71,53
50,52,134,66
112,50,94,139
110,117,131,114
35,80,62,83
40,44,52,94
53,99,44,103
69,54,70,64
50,163,61,40
58,49,87,62
62,47,44,81
77,46,117,37
51,94,56,51
54,45,182,67
56,54,52,131
75,55,59,79
53,80,51,66
78,47,84,54
98,52,47,87
80,58,70,50
52,68,61,41
82,95,130,137
52,74,47,77
83,63,53,66
42,74,51,54
70,54,49,76
91,94,49,145
135,57,59,63
63,82,53,87
68,47,67,42
114,92,113,93
116,96,98,60
53,73,98,66
50,31,153,52
53,88,83,83
170,54,44,43
57,90,117,56
93,52,65,51
113,39,51,85
