game_number,player,start_pos,direction,word,score
7,player 3,"(9, 5)",across,ulen,6
7,player 4,"(5, 5)",down,bindug,10
7,player 1,"(5, 2)",across,pozbaw,6
7,player 2,"(7, 0)",across,cóczyn,33
7,player 3,"(0, 7)",down,napraw,18
7,player 4,"(0, 6)",across,encjm,8
7,player 1,"(2, 3)",down,agio,11
7,player 2,"(5, 2)",down,pęcikę,13
7,player 3,"(3, 0)",down,nasyci,6
7,player 4,"(2, 1)",across,rwań,10
7,player 1,"(9, 0)",across,sekt,4
7,player 2,"(0, 1)",down,miry,6
7,player 3,"(0, 0)",across,imałe,18
7,player 4,"(8, 11)",across,nać,7
7,player 1,"(10, 9)",down,ozut,6
7,player 2,"(13, 9)",across,tokey,12
7,player 3,"(12, 12)",down,we,2
7,player 4,"(6, 10)",across,szal,3
7,player 1,"(12, 6)",across,miau,4
8,player 1,"(7, 7)",across,mięsnoć,82
8,player 1,"(3, 11)",down,żerani,19
8,player 2,"(6, 8)",down,niefocz,11
8,player 3,"(10, 7)",across,doppi,9
8,player 4,"(10, 10)",down,paź,10
8,player 1,"(4, 10)",across,łeza,8
8,player 2,"(1, 13)",down,hula,16
8,player 4,"(7, 13)",down,ćmic,5
8,player 1,"(11, 10)",across,any,5
8,player 2,"(11, 4)",across,harac,6
8,player 3,"(10, 5)",down,kanj,6
8,player 4,"(13, 3)",across,beje,5
8,player 2,"(3, 7)",down,sowim,4
8,player 3,"(3, 2)",across,zbiersc,14
8,player 4,"(0, 2)",down,wtózy,15
8,player 1,"(1, 1)",across,stloy,12
8,player 2,"(0, 2)",down,wtózyłeś,9
8,player 3,"(0, 4)",down,dowilą,12
8,player 4,"(1, 9)",across,sangh,6
8,player 1,"(0, 7)",across,pia,12
8,player 2,"(6, 1)",across,zeń,8
8,player 3,"(10, 1)",across,gromk,9
8,player 4,"(9, 2)",down,erki,5
8,player 1,"(6, 10)",across,aa,1
8,player 2,"(3, 11)",across,żul,3
8,player 3,"(8, 4)",down,yamh,3
8,player 1,"(0, 11)",down,on,1
8,player 2,"(8, 3)",across,tyj,5
8,player 2,"(1, 10)",down,as,1
9,player 1,"(7, 7)",across,zlezą,16
9,player 1,"(4, 10)",down,hacze,10
9,player 2,"(5, 4)",across,karimta,9
9,player 3,"(3, 4)",down,ojkim,10
9,player 4,"(3, 1)",across,pałowne,15
9,player 1,"(2, 2)",down,ład,8
9,player 2,"(7, 0)",across,kinoma,12
9,player 3,"(0, 7)",down,smreki,18
9,player 4,"(5, 1)",down,świru,10
9,player 1,"(7, 3)",down,obgada,14
9,player 2,"(10, 2)",across,nać,13
9,player 3,"(1, 1)",across,skup,16
9,player 4,"(13, 1)",across,dyla,14
9,player 1,"(0, 6)",across,ósece,9
9,player 2,"(2, 7)",across,rębny,11
9,player 3,"(1, 11)",down,lyc,8
9,player 4,"(1, 11)",across,liż,12
9,player 1,"(14, 4)",across,apla,18
9,player 2,"(7, 7)",down,zyzi,4
9,player 3,"(10, 6)",across,fizy,8
9,player 4,"(9, 9)",down,tyj,5
9,player 1,"(11, 9)",across,jego,11
9,player 2,"(8, 12)",down,osio,3
9,player 3,"(6, 13)",down,son,3
9,player 4,"(0, 13)",down,wżer,3
9,player 1,"(10, 12)",across,iw,1
9,player 1,"(2, 5)",down,iw,1
10,player 1,"(7, 7)",across,śnć,24
10,player 1,"(4, 8)",down,gasnł,8
10,player 2,"(4, 8)",across,gażo,12
10,player 3,"(1, 11)",down,caso,6
10,player 4,"(2, 10)",across,jawo,6
10,player 1,"(0, 13)",down,wlote,12
10,player 2,"(5, 3)",across,inklua,9
10,player 3,"(0, 3)",down,zorzoi,7
10,player 4,"(2, 2)",across,profesi,13
10,player 1,"(0, 0)",across,wódze,27
10,player 2,"(0, 7)",down,tase,12
10,player 3,"(0, 0)",down,woź,10
10,player 4,"(4, 0)",across,punoi,8
10,player 1,"(4, 4)",down,inbą,8
10,player 2,"(4, 0)",down,pylił,24
10,player 3,"(4, 10)",down,żab,4
10,player 4,"(6, 10)",across,begi,5
10,player 1,"(6, 0)",across,lyc,4
10,player 2,"(6, 11)",down,eryski,9
10,player 3,"(10, 8)",across,diaki,6
10,player 4,"(6, 2)",down,chojk,8
10,player 1,"(9, 9)",down,wińci,10
10,player 2,"(10, 0)",across,hakaę,15
10,player 3,"(12, 4)",across,zadrecz,7
10,player 4,"(9, 6)",down,merdz,5
10,player 1,"(1, 5)",down,pf,2
10,player 2,"(8, 10)",across,my,2
10,player 3,"(9, 6)",across,my,2
10,player 1,"(8, 2)",across,on,1
10,player 2,"(3, 1)",down,mu,2
10,player 1,"(11, 11)",across,in,1
11,player 1,"(7, 7)",across,urypi,18
11,player 1,"(5, 8)",down,herę,9
11,player 2,"(3, 11)",down,gibki,15
11,player 3,"(7, 10)",down,pławiło,11
11,player 4,"(13, 10)",across,ożyć,26
11,player 1,"(9, 9)",across,sapań,11
11,player 2,"(11, 9)",across,pitii,10
11,player 3,"(0, 7)",down,szpejm,24
11,player 4,"(4, 9)",across,kmine,8
11,player 1,"(1, 7)",across,znawcah,18
11,player 2,"(3, 2)",across,sedane,8
11,player 3,"(2, 4)",down,oddal,8
11,player 4,"(0, 2)",down,mlaszz,8
11,player 1,"(0, 12)",down,bal,7
11,player 2,"(6, 3)",across,śląc,12
11,player 3,"(0, 0)",across,rumuno,27
11,player 4,"(3, 13)",down,rekac,6
11,player 1,"(0, 9)",down,gatek,6
11,player 2,"(0, 0)",down,rioj,5
11,player 3,"(5, 1)",down,udałe,7
11,player 4,"(7, 0)",across,raf,18
11,player 1,"(8, 12)",down,nazizy,4
11,player 2,"(2, 7)",across,pyt,2
11,player 4,"(9, 0)",down,woź,11
11,player 2,"(6, 11)",across,kia,1
12,player 1,"(7, 7)",across,skąde,22
12,player 1,"(3, 11)",down,ołyień,16
12,player 2,"(3, 4)",across,półgrubo,67
12,player 3,"(2, 4)",down,kpć,14
12,player 4,"(0, 7)",down,ling,12
12,player 1,"(0, 2)",across,chiraly,10
12,player 2,"(0, 2)",down,comba,9
12,player 3,"(5, 7)",across,celny,6
12,player 4,"(7, 8)",down,kęs,6
12,player 1,"(9, 5)",across,zemst,6
12,player 2,"(9, 5)",down,zmyś,9
12,player 3,"(11, 0)",across,postny,10
12,player 4,"(10, 1)",down,rojn,10
12,player 1,"(4, 1)",down,ażi,7
12,player 2,"(13, 0)",across,gnozj,8
12,player 3,"(6, 0)",across,winiła,7
12,player 4,"(6, 0)",down,woź,30
12,player 1,"(5, 3)",down,licie,6
12,player 2,"(1, 0)",across,odo,6
12,player 3,"(0, 0)",down,yor,9
12,player 4,"(9, 7)",down,masza,4
12,player 1,"(9, 9)",down,tufi,9
12,player 2,"(11, 9)",across,fake,8
12,player 3,"(8, 2)",across,hiw,4
12,player 4,"(1, 10)",down,pab,3
12,player 1,"(10, 11)",down,tkw,3
12,player 3,"(1, 10)",across,pad,3
12,player 1,"(6, 11)",across,iw,1
12,player 3,"(1, 12)",down,do,2
13,player 1,"(7, 7)",across,węcu,22
13,player 1,"(7, 10)",down,ulej,9
13,player 2,"(2, 7)",down,lidytw,9
13,player 3,"(3, 4)",across,drwieiom,61
13,player 4,"(2, 4)",down,adżie,13
13,player 1,"(0, 10)",down,baroni,8
13,player 2,"(0, 7)",across,lejb,18
13,player 3,"(5, 0)",across,otrąi,9
13,player 4,"(0, 0)",down,braceo,24
13,player 1,"(3, 2)",down,wirowani,57
13,player 2,"(7, 0)",across,suwn,15
13,player 3,"(9, 5)",across,zsadźe,14
13,player 4,"(1, 0)",across,raho,10
13,player 1,"(10, 1)",across,zipm,7
13,player 2,"(5, 9)",across,gińy,12
13,player 3,"(1, 10)",across,asom,8
13,player 4,"(10, 3)",down,pche,10
13,player 1,"(13, 1)",across,afekta,12
13,player 2,"(10, 10)",across,jagł,7
13,player 3,"(8, 13)",down,szłyśy,22
13,player 4,"(12, 6)",across,diwó,9
13,player 1,"(1, 12)",down,on,2
13,player 2,"(5, 0)",across,otrąił,3
13,player 3,"(11, 8)",down,iw,1
13,player 4,"(13, 11)",across,opy,3
13,player 1,"(4, 12)",down,ny,1
14,player 1,"(7, 7)",across,orlog,16
14,player 1,"(7, 10)",down,owęź,19
14,player 2,"(3, 8)",down,gamera,8
14,player 3,"(4, 7)",across,zabijas,11
14,player 4,"(1, 13)",down,lnis,8
14,player 1,"(7, 7)",down,odkarił,10
14,player 2,"(11, 3)",across,fiakr,19
14,player 3,"(6, 4)",down,hawdli,10
14,player 4,"(7, 0)",across,craca,18
14,player 1,"(0, 11)",down,sekcja,11
14,player 2,"(6, 1)",down,iryzoań,13
14,player 3,"(0, 9)",across,pust,7
14,player 4,"(13, 5)",across,heły,6
14,player 1,"(3, 2)",down,słowa,6
14,player 2,"(3, 1)",across,ssąy,18
14,player 3,"(2, 4)",across,nać,8
14,player 4,"(5, 11)",across,aj,3
14,player 1,"(2, 9)",across,dekin,5
14,player 2,"(1, 1)",down,ups,10
14,player 3,"(1, 0)",across,tut,4
14,player 4,"(0, 4)",down,inny,2
14,player 1,"(0, 3)",across,miopi,18
14,player 2,"(1, 7)",across,we,2
14,player 4,"(5, 2)",across,on,1
14,player 1,"(6, 4)",across,her,2
14,player 2,"(9, 4)",across,do,1
14,player 4,"(4, 5)",down,mże,7
