game_number,player,start_pos,direction,word,score
10,player 1,"(9, 3)",down,wtózy,18
10,player 2,"(13, 0)",across,hity,12
10,player 3,"(0, 3)",down,bart,10
10,player 4,"(12, 3)",across,zaśpjcie,60
10,player 1,"(11, 10)",across,wdać,14
10,player 2,"(0, 0)",across,glebai,24
10,player 3,"(9, 12)",down,zdaj,9
10,player 4,"(0, 0)",down,gnusm,7
10,player 1,"(6, 1)",down,zołzo,6
10,player 2,"(10, 6)",across,kryłe,10
10,player 3,"(13, 12)",across,my,8
10,player 4,"(3, 7)",across,wuc,5
10,player 1,"(11, 2)",across,tó,2
10,player 2,"(0, 10)",down,we,1
10,player 3,"(6, 10)",across,dal,3
10,player 1,"(0, 10)",down,wen,1
10,player 3,"(4, 0)",across,my,2
10,player 3,"(2, 9)",across,in,1
11,player 1,"(7, 7)",across,ośla,18
11,player 1,"(6, 10)",down,kaemoe,8
11,player 2,"(2, 11)",down,fletu,17
11,player 3,"(11, 6)",across,gwineai,10
11,player 4,"(9, 4)",across,lśiącymi,61
11,player 1,"(10, 12)",down,bisu,8
11,player 2,"(7, 4)",down,helac,8
11,player 3,"(13, 8)",across,zwapuj,16
11,player 4,"(3, 9)",across,halbę,12
11,player 1,"(10, 1)",across,ćwoa,8
11,player 2,"(10, 2)",down,wyżc,14
11,player 3,"(3, 3)",down,gryźm,23
11,player 4,"(4, 0)",across,sterani,8
11,player 1,"(0, 0)",down,kraks,18
11,player 2,"(0, 0)",across,korrio,5
11,player 3,"(1, 5)",across,noeze,5
11,player 4,"(6, 1)",down,zidić,5
11,player 1,"(0, 13)",down,pałę,12
11,player 2,"(0, 7)",down,jeńa,33
11,player 3,"(5, 7)",down,młodą,7
11,player 4,"(2, 3)",down,zgryźm,1
11,player 1,"(2, 0)",across,as,1
11,player 2,"(1, 12)",across,da,2
11,player 3,"(5, 7)",across,my,2
11,player 1,"(0, 9)",down,we,1
11,player 2,"(6, 10)",across,kuc,2
11,player 1,"(4, 8)",down,ny,1
12,player 1,"(7, 7)",across,udałe,20
